	EffectiveMass	Error
1	1.2463869494147486	0.0011503689251223586
2	0.8521759554757589	0.0010328660926224587
3	0.8604591514362625	0.0009723104858277582
4	0.8312473343429388	0.0007703706668414313
5	0.8200881627570812	0.000904361092278931
6	0.8100100431902609	0.000851784174533071
7	0.8028076950305145	0.0008983385643111867
8	0.7985471997799672	0.0009210101743897728
9	0.7939898438566525	0.0010808551414209562
10	0.7896754307030466	0.000986454182433133
11	0.7872191392568807	0.0011519687335651073
12	0.7846628429325009	0.0012040741276254218
13	0.7834589998013594	0.0013470595265158015
14	0.7814009506259509	0.0012161892022893408
15	0.7812229691085338	0.001359666675554496
16	0.7804172664430703	0.0014932336253692452
17	0.7797322518202222	0.0015749584915373451
18	0.7782938918447501	0.0017356471516558622
19	0.7774265121717441	0.0019036288392999903
20	0.7776080391620961	0.002035117080306963
21	0.7773473315336368	0.0019964148470745773
22	0.7750815869358231	0.0020285620239921267
23	0.7769476422569557	0.0025188949689191396
24	0.7779122181129476	0.0030149233959079294
25	0.7746106376904986	0.0031087387327690757
26	0.7723537377595159	0.003216892243848276
27	0.7764334779366043	0.0037824289960983817
28	0.7758138414778367	0.004195929116647197
29	0.7750469108193495	0.0046550051521995674
30	0.7777677581209816	0.0050120683326694265
31	0.782128434072073	0.005651618876783578
32	0.7758780585080935	0.005945981906137229
33	0.7809394292343838	0.007144319196375136
34	0.778755597020431	0.007823100111476518
35	0.7859348383031393	0.009056315986266559
36	0.7909866798770246	0.010272867556928682
37	0.7823363801975567	0.011811710629438895
38	0.7952049293203278	0.012908055512596103
39	0.7958572488488426	0.014406978308464862
40	0.7887186719302317	0.015118286870555225
41	0.7820864464674208	0.021150616692948043
42	0.7943773242093705	0.024140896118433754
43	0.813186389538869	0.028871536241353257
44	0.7756923017432432	0.02961013682413409
45	0.7799783498884261	0.03599433319693274
46	0.7793543686510392	0.03615262176716404
